card_name,set,set_name,modern,usd,eur
Azure Drake,leg,Legends,legal,1.81,3.23
Bartel Runeaxe,leg,Legends,not_legal,25.99,19.84
Blight,leg,Legends,not_legal,5.47,6.75
Blood Lust,leg,Legends,not_legal,10.17,10.1
Boris Devilboon,leg,Legends,not_legal,19.99,19.59
Bronze Horse,leg,Legends,not_legal,21.99,15.37
Carrion Ants,leg,Legends,not_legal,13.99,15.91
Cathedral of Serra,leg,Legends,not_legal,3.8,4.11
Caverns of Despair,leg,Legends,not_legal,36.07,31.82
Chain Lightning,leg,Legends,not_legal,9.84,8.22
Chains of Mephistopheles,leg,Legends,not_legal,500.0,590.0
Chromium,leg,Legends,not_legal,39.99,25.88
Cleanse,leg,Legends,not_legal,34.67,23.25
Concordant Crossroads,leg,Legends,not_legal,101.78,78.5
Cosmic Horror,leg,Legends,not_legal,22.38,16.98
Crimson Manticore,leg,Legends,not_legal,13.11,10.25
Dakkon Blackblade,leg,Legends,not_legal,54.99,27.97
Darkness,leg,Legends,legal,6.49,6.65
Demonic Torment,leg,Legends,not_legal,2.29,2.43
Disharmony,leg,Legends,not_legal,27.49,22.64
Divine Intervention,leg,Legends,not_legal,64.66,60.0
Divine Transformation,leg,Legends,not_legal,15.85,25.69
Elder Land Wurm,leg,Legends,not_legal,17.02,13.94
Elder Spawn,leg,Legends,not_legal,11.02,19.77
Elven Riders,leg,Legends,legal,12.35,23.31
Eureka,leg,Legends,not_legal,402.82,392.82
Evil Eye of Orms-by-Gore,leg,Legends,legal,3.42,9.73
Fallen Angel,leg,Legends,legal,6.48,9.6
Falling Star,leg,Legends,not_legal,44.99,33.94
Field of Dreams,leg,Legends,not_legal,73.83,100.0
Firestorm Phoenix,leg,Legends,not_legal,21.26,23.43
Forethought Amulet,leg,Legends,not_legal,17.43,20.04
Gabriel Angelfire,leg,Legends,not_legal,10.44,13.95
Gauntlets of Chaos,leg,Legends,not_legal,17.99,17.26
Gosta Dirk,leg,Legends,not_legal,18.99,17.19
Gravity Sphere,leg,Legends,not_legal,44.99,41.98
Greater Realm of Preservation,leg,Legends,not_legal,3.74,4.86
Greed,leg,Legends,not_legal,40.15,66.63
Gwendlyn Di Corci,leg,Legends,not_legal,119.99,89.97
Halfdane,leg,Legends,not_legal,28.93,29.15
Hammerheim,leg,Legends,not_legal,7.99,11.03
Hazezon Tamar,leg,Legends,not_legal,170.31,98.99
Hellfire,leg,Legends,not_legal,60.31,37.26
Hell's Caretaker,leg,Legends,legal,27.81,26.23
Horn of Deafening,leg,Legends,not_legal,16.99,18.9
Ichneumon Druid,leg,Legends,not_legal,1.66,2.05
Imprison,leg,Legends,not_legal,18.71,28.59
Infernal Medusa,leg,Legends,not_legal,1.99,2.82
Infinite Authority,leg,Legends,not_legal,14.99,17.58
In the Eye of Chaos,leg,Legends,not_legal,128.54,122.2
Invoke Prejudice,leg,Legends,not_legal,350.96,284.98
Jacques le Vert,leg,Legends,not_legal,21.99,21.02
Johan,leg,Legends,not_legal,10.33,16.14
Jovial Evil,leg,Legends,not_legal,26.6,22.9
Juxtapose,leg,Legends,not_legal,8.63,12.86
Karakas,leg,Legends,not_legal,78.44,62.34
Kei Takahashi,leg,Legends,not_legal,11.76,21.65
Killer Bees,leg,Legends,not_legal,34.99,24.91
Kismet,leg,Legends,not_legal,9.99,10.64
Knowledge Vault,leg,Legends,not_legal,26.99,26.58
Kobold Drill Sergeant,leg,Legends,not_legal,3.37,3.77
Kobold Overlord,leg,Legends,not_legal,33.1,23.55
Kobold Taskmaster,leg,Legends,legal,2.09,3.51
Lady Caleria,leg,Legends,not_legal,20.57,16.98
Lady Evangela,leg,Legends,not_legal,34.82,25.37
Land Equilibrium,leg,Legends,not_legal,105.2,114.5
Land's Edge,leg,Legends,not_legal,23.42,58.11
Land Tax,leg,Legends,not_legal,62.89,68.28
Lifeblood,leg,Legends,not_legal,18.99,17.57
Life Matrix,leg,Legends,not_legal,18.99,26.01
Living Plane,leg,Legends,not_legal,242.84,149.96
Livonya Silone,leg,Legends,not_legal,23.18,19.5
Mana Drain,leg,Legends,not_legal,174.99,115.51
Mana Matrix,leg,Legends,not_legal,42.99,45.22
Master of the Hunt,leg,Legends,not_legal,52.23,56.32
Mirror Universe,leg,Legends,not_legal,278.32,292.32
Moat,leg,Legends,not_legal,774.99,547.0
Mold Demon,leg,Legends,not_legal,14.97,32.87
Mountain Yeti,leg,Legends,not_legal,0.92,2.24
Nebuchadnezzar,leg,Legends,not_legal,19.36,30.27
Nether Void,leg,Legends,not_legal,447.0,475.86
Nicol Bolas,leg,Legends,legal,88.05,77.52
North Star,leg,Legends,not_legal,17.99,16.91
Nova Pentacle,leg,Legends,not_legal,18.96,18.46
Palladia-Mors,leg,Legends,not_legal,22.42,35.36
Pendelhaven,leg,Legends,legal,11.99,15.23
Petra Sphinx,leg,Legends,not_legal,13.99,16.16
Pixie Queen,leg,Legends,not_legal,24.97,22.14
Planar Gate,leg,Legends,not_legal,51.88,35.13
Presence of the Master,leg,Legends,not_legal,7.41,7.73
Psionic Entity,leg,Legends,not_legal,12.36,9.73
Quarum Trench Gnomes,leg,Legends,not_legal,27.53,20.0
Ragnar,leg,Legends,not_legal,26.84,23.65
Ramirez DePietro,leg,Legends,not_legal,4.99,6.15
Ramses Overdark,leg,Legends,not_legal,23.99,30.2
Rapid Fire,leg,Legends,not_legal,10.14,11.05
Rasputin Dreamweaver,leg,Legends,not_legal,108.87,80.98
Rebirth,leg,Legends,not_legal,10.57,9.94
Recall,leg,Legends,not_legal,65.89,73.88
Reincarnation,leg,Legends,not_legal,2.36,4.44
Relic Barrier,leg,Legends,legal,6.36,9.67
Reset,leg,Legends,not_legal,27.23,20.08
Revelation,leg,Legends,not_legal,17.97,32.98
Reverberation,leg,Legends,not_legal,11.99,11.95
Ring of Immortals,leg,Legends,not_legal,24.99,23.24
Rohgahh of Kher Keep,leg,Legends,not_legal,30.19,39.67
Rubinia Soulsinger,leg,Legends,not_legal,15.97,17.92
Sentinel,leg,Legends,not_legal,15.99,10.75
Serpent Generator,leg,Legends,not_legal,12.99,8.76
Sol'kanar the Swamp King,leg,Legends,legal,32.26,38.36
Spectral Cloak,leg,Legends,not_legal,2.79,3.25
Spinal Villain,leg,Legends,not_legal,29.99,28.84
Spirit Link,leg,Legends,legal,14.93,14.97
Spiritual Sanctuary,leg,Legends,not_legal,15.91,15.71
Stangg,leg,Legends,not_legal,16.28,12.46
Storm Seeker,leg,Legends,not_legal,7.49,8.16
Storm World,leg,Legends,not_legal,36.36,29.57
Sunastian Falconer,leg,Legends,not_legal,2.49,2.55
Sword of the Ages,leg,Legends,not_legal,54.99,49.99
Sylvan Library,leg,Legends,not_legal,109.99,107.83
Sylvan Paradise,leg,Legends,not_legal,1.74,4.43
Telekinesis,leg,Legends,not_legal,48.45,34.53
Teleport,leg,Legends,not_legal,12.81,16.25
Tempest Efreet,leg,Legends,not_legal,21.71,14.8
Tetsuo Umezawa,leg,Legends,not_legal,70.97,39.99
The Abyss,leg,Legends,not_legal,949.99,675.2
The Lady of the Mountain,leg,Legends,not_legal,1.99,2.45
The Tabernacle at Pendrell Vale,leg,Legends,not_legal,1663.88,1865.0
The Wretched,leg,Legends,not_legal,15.99,14.68
Thunder Spirit,leg,Legends,not_legal,155.5,119.83
Time Elemental,leg,Legends,not_legal,29.99,44.24
Tolaria,leg,Legends,not_legal,3.49,3.77
Touch of Darkness,leg,Legends,not_legal,3.61,5.36
Triassic Egg,leg,Legends,not_legal,15.08,17.36
Tuknir Deathlock,leg,Legends,not_legal,16.99,15.96
Typhoon,leg,Legends,not_legal,18.26,19.69
Underworld Dreams,leg,Legends,legal,79.99,82.64
Untamed Wilds,leg,Legends,not_legal,0.97,4.17
Urborg,leg,Legends,not_legal,10.9,19.01
Ur-Drago,leg,Legends,not_legal,17.99,20.68
Vaevictis Asmadi,leg,Legends,not_legal,23.52,40.22
Voodoo Doll,leg,Legends,not_legal,9.32,8.95
Wall of Light,leg,Legends,not_legal,3.4,6.0
Wall of Opposition,leg,Legends,not_legal,11.49,8.46
Whirling Dervish,leg,Legends,legal,8.99,9.65
Willow Satyr,leg,Legends,not_legal,54.34,48.07
Winds of Change,leg,Legends,not_legal,20.25,19.82
Winter Blast,leg,Legends,not_legal,15.49,18.69
Wood Elemental,leg,Legends,not_legal,16.99,15.34
Xira Arien,leg,Legends,not_legal,20.99,28.15
Ankh of Mishra,3ed,Revised Edition,not_legal,2.27,2.2
Armageddon,3ed,Revised Edition,not_legal,4.8,4.71
Badlands,3ed,Revised Edition,not_legal,266.36,183.25
Bad Moon,3ed,Revised Edition,legal,2.54,3.07
Balance,3ed,Revised Edition,not_legal,2.49,2.67
Bayou,3ed,Revised Edition,not_legal,309.99,187.56
Birds of Paradise,3ed,Revised Edition,legal,13.99,9.12
Braingeyser,3ed,Revised Edition,not_legal,12.99,10.59
Contract from Below,3ed,Revised Edition,not_legal,2.79,2.88
Copy Artifact,3ed,Revised Edition,not_legal,29.99,21.89
Counterspell,3ed,Revised Edition,not_legal,2.6,2.91
Crusade,3ed,Revised Edition,not_legal,2.84,5.16
Demonic Hordes,3ed,Revised Edition,not_legal,4.99,3.36
Demonic Tutor,3ed,Revised Edition,not_legal,41.39,23.24
Earthquake,3ed,Revised Edition,legal,1.32,3.4
Elvish Archers,3ed,Revised Edition,not_legal,1.05,3.38
Fastbond,3ed,Revised Edition,not_legal,10.99,10.23
Fork,3ed,Revised Edition,not_legal,21.53,16.53
Gaea's Liege,3ed,Revised Edition,legal,2.29,2.23
Goblin King,3ed,Revised Edition,legal,1.91,2.08
Granite Gargoyle,3ed,Revised Edition,not_legal,1.75,4.49
Howling Mine,3ed,Revised Edition,legal,6.49,7.06
Hurkyl's Recall,3ed,Revised Edition,legal,3.49,3.4
Ivory Tower,3ed,Revised Edition,not_legal,2.49,2.79
Jayemdae Tome,3ed,Revised Edition,legal,2.18,6.73
Lightning Bolt,3ed,Revised Edition,legal,3.18,2.86
Lord of Atlantis,3ed,Revised Edition,legal,7.94,5.45
Mana Flare,3ed,Revised Edition,not_legal,3.49,2.55
Mana Vault,3ed,Revised Edition,not_legal,27.16,20.6
Meekstone,3ed,Revised Edition,not_legal,7.53,5.12
Mind Twist,3ed,Revised Edition,not_legal,4.81,5.76
Nether Shadow,3ed,Revised Edition,not_legal,1.49,2.41
Nevinyrral's Disk,3ed,Revised Edition,not_legal,5.76,6.04
Nightmare,3ed,Revised Edition,legal,3.49,3.88
Plateau,3ed,Revised Edition,not_legal,139.99,97.04
Rock Hydra,3ed,Revised Edition,not_legal,2.49,3.98
Royal Assassin,3ed,Revised Edition,legal,5.97,6.88
Savannah,3ed,Revised Edition,not_legal,174.99,121.68
Savannah Lions,3ed,Revised Edition,legal,5.13,6.78
Scrubland,3ed,Revised Edition,not_legal,199.99,128.24
Sedge Troll,3ed,Revised Edition,not_legal,6.33,5.73
Serendib Efreet,3ed,Revised Edition,not_legal,8.49,9.05
Serra Angel,3ed,Revised Edition,legal,1.88,2.14
Shivan Dragon,3ed,Revised Edition,legal,11.0,11.81
Sol Ring,3ed,Revised Edition,not_legal,9.17,4.96
Stasis,3ed,Revised Edition,not_legal,4.99,8.32
Taiga,3ed,Revised Edition,not_legal,183.38,119.24
The Rack,3ed,Revised Edition,legal,1.71,2.05
Tropical Island,3ed,Revised Edition,not_legal,339.41,223.65
Tundra,3ed,Revised Edition,not_legal,319.99,223.34
Underground Sea,3ed,Revised Edition,not_legal,667.1,434.83
Vesuvan Doppelganger,3ed,Revised Edition,not_legal,14.99,10.41
Volcanic Island,3ed,Revised Edition,not_legal,518.08,333.18
Wheel of Fortune,3ed,Revised Edition,not_legal,105.31,58.04
Will-o'-the-Wisp,3ed,Revised Edition,legal,2.58,3.88
Winter Orb,3ed,Revised Edition,not_legal,5.12,6.02
Wrath of God,3ed,Revised Edition,legal,8.2,6.35
Zombie Master,3ed,Revised Edition,not_legal,3.72,3.0
Argivian Archaeologist,atq,Antiquities,not_legal,97.27,76.4
Argothian Pixies,atq,Antiquities,not_legal,1.99,2.36
Ashnod's Altar,atq,Antiquities,not_legal,13.99,9.99
Atog,atq,Antiquities,legal,3.49,3.34
Bronze Tablet,atq,Antiquities,not_legal,9.15,8.97
Candelabra of Tawnos,atq,Antiquities,not_legal,399.99,716.0
Citanul Druid,atq,Antiquities,not_legal,10.09,8.48
Clockwork Avian,atq,Antiquities,not_legal,14.99,11.72
Colossus of Sardia,atq,Antiquities,legal,21.99,18.84
Coral Helm,atq,Antiquities,not_legal,7.34,8.73
Damping Field,atq,Antiquities,not_legal,9.99,7.71
Detonate,atq,Antiquities,legal,5.49,5.36
Energy Flux,atq,Antiquities,not_legal,8.85,7.83
Feldon's Cane,atq,Antiquities,legal,5.66,3.03
Gaea's Avenger,atq,Antiquities,not_legal,34.99,24.35
Gate to Phyrexia,atq,Antiquities,not_legal,37.99,24.27
Golgothian Sylex,atq,Antiquities,not_legal,20.99,17.24
Haunting Wind,atq,Antiquities,not_legal,6.99,7.6
Hurkyl's Recall,atq,Antiquities,legal,52.76,81.66
Ivory Tower,atq,Antiquities,not_legal,19.99,14.15
Jalum Tome,atq,Antiquities,not_legal,8.99,12.09
Martyrs of Korlis,atq,Antiquities,not_legal,4.49,4.16
Mightstone,atq,Antiquities,not_legal,5.49,5.94
Millstone,atq,Antiquities,legal,8.49,5.68
Mishra's Factory,atq,Antiquities,not_legal,60.56,62.16
Mishra's War Machine,atq,Antiquities,not_legal,9.99,7.44
Mishra's Workshop,atq,Antiquities,not_legal,1500.0,1366.33
Obelisk of Undoing,atq,Antiquities,not_legal,8.99,8.62
Ornithopter,atq,Antiquities,legal,2.79,2.21
Power Artifact,atq,Antiquities,not_legal,135.46,106.93
Powerleech,atq,Antiquities,not_legal,5.99,6.92
Shapeshifter,atq,Antiquities,not_legal,15.91,14.8
Shatterstorm,atq,Antiquities,legal,21.07,21.76
Strip Mine,atq,Antiquities,not_legal,59.42,62.06
Su-Chi,atq,Antiquities,not_legal,58.69,70.55
Tawnos's Coffin,atq,Antiquities,not_legal,94.99,89.0
Tetravus,atq,Antiquities,not_legal,22.24,22.12
The Rack,atq,Antiquities,legal,12.45,10.25
Titania's Song,atq,Antiquities,not_legal,3.71,6.58
Transmute Artifact,atq,Antiquities,not_legal,161.53,141.88
Triskelion,atq,Antiquities,legal,43.36,42.79
Urza's Avenger,atq,Antiquities,not_legal,9.49,14.06
Urza's Mine,atq,Antiquities,legal,8.99,5.95
Urza's Miter,atq,Antiquities,not_legal,19.99,16.55
Urza's Power Plant,atq,Antiquities,legal,7.99,5.46
Urza's Tower,atq,Antiquities,legal,13.99,11.4
Weakstone,atq,Antiquities,not_legal,3.99,5.69
Yawgmoth Demon,atq,Antiquities,legal,12.1,13.32
Abu Ja'far,arn,Arabian Nights,not_legal,14.99,13.09
Aladdin,arn,Arabian Nights,not_legal,45.0,31.77
Aladdin's Lamp,arn,Arabian Nights,not_legal,23.33,21.82
Aladdin's Ring,arn,Arabian Nights,legal,23.99,20.07
Ali Baba,arn,Arabian Nights,not_legal,9.49,9.46
Ali from Cairo,arn,Arabian Nights,not_legal,249.99,213.4
Army of Allah,arn,Arabian Nights,not_legal,7.39,9.77
Bazaar of Baghdad,arn,Arabian Nights,not_legal,1283.99,779.24
Bird Maiden,arn,Arabian Nights,not_legal,2.73,2.43
Bottle of Suleiman,arn,Arabian Nights,not_legal,21.99,16.99
Brass Man,arn,Arabian Nights,not_legal,14.99,12.91
City in a Bottle,arn,Arabian Nights,not_legal,225.0,244.99
City of Brass,arn,Arabian Nights,legal,345.0,288.83
Cuombajj Witches,arn,Arabian Nights,not_legal,7.66,7.89
Cyclone,arn,Arabian Nights,not_legal,13.99,8.28
Dancing Scimitar,arn,Arabian Nights,legal,22.99,24.65
Desert Twister,arn,Arabian Nights,not_legal,23.78,12.79
Diamond Valley,arn,Arabian Nights,not_legal,404.99,293.85
Drop of Honey,arn,Arabian Nights,not_legal,499.99,586.99
Ebony Horse,arn,Arabian Nights,not_legal,14.99,14.13
Elephant Graveyard,arn,Arabian Nights,not_legal,139.99,132.21
El-Hajjâj,arn,Arabian Nights,not_legal,18.21,13.76
Erg Raiders,arn,Arabian Nights,not_legal,2.79,2.24
Erhnam Djinn,arn,Arabian Nights,not_legal,230.66,229.96
Eye for an Eye,arn,Arabian Nights,not_legal,14.31,7.74
Fishliver Oil,arn,Arabian Nights,legal,1.79,2.27
Flying Carpet,arn,Arabian Nights,legal,19.57,14.36
Flying Men,arn,Arabian Nights,legal,11.49,14.91
Ghazbán Ogre,arn,Arabian Nights,not_legal,2.28,2.05
Giant Tortoise,arn,Arabian Nights,not_legal,1.34,2.65
Guardian Beast,arn,Arabian Nights,not_legal,299.59,333.25
Ifh-Bíff Efreet,arn,Arabian Nights,not_legal,112.74,85.89
Island Fish Jasconius,arn,Arabian Nights,not_legal,18.78,12.84
Island of Wak-Wak,arn,Arabian Nights,not_legal,149.99,62.0
Jandor's Ring,arn,Arabian Nights,not_legal,20.3,14.63
Jandor's Saddlebags,arn,Arabian Nights,not_legal,25.99,21.9
Jeweled Bird,arn,Arabian Nights,not_legal,9.75,10.93
Jihad,arn,Arabian Nights,not_legal,159.21,172.38
Junún Efreet,arn,Arabian Nights,not_legal,49.99,34.75
Juzám Djinn,arn,Arabian Nights,not_legal,1250.0,1084.75
Khabál Ghoul,arn,Arabian Nights,not_legal,74.99,43.3
King Suleiman,arn,Arabian Nights,not_legal,179.39,119.28
Kird Ape,arn,Arabian Nights,legal,9.99,8.97
Library of Alexandria,arn,Arabian Nights,not_legal,1050.01,939.57
Magnetic Mountain,arn,Arabian Nights,not_legal,9.05,4.92
Merchant Ship,arn,Arabian Nights,not_legal,21.99,18.32
Mijae Djinn,arn,Arabian Nights,not_legal,42.49,26.87
Moorish Cavalry,arn,Arabian Nights,legal,2.29,2.46
Mountain,arn,Arabian Nights,legal,138.27,100.0
Oasis,arn,Arabian Nights,not_legal,13.99,6.84
Old Man of the Sea,arn,Arabian Nights,not_legal,195.61,149.75
Oubliette,arn,Arabian Nights,not_legal,28.99,30.88
Piety,arn,Arabian Nights,not_legal,1.49,2.2
Pyramids,arn,Arabian Nights,not_legal,49.99,51.95
Repentant Blacksmith,arn,Arabian Nights,not_legal,24.99,19.77
Ring of Ma'rûf,arn,Arabian Nights,not_legal,104.99,47.22
Rukh Egg,arn,Arabian Nights,legal,15.08,8.8
Sandals of Abdallah,arn,Arabian Nights,not_legal,16.99,16.51
Serendib Djinn,arn,Arabian Nights,not_legal,156.69,125.27
Serendib Efreet,arn,Arabian Nights,not_legal,343.64,517.5
Shahrazad,arn,Arabian Nights,not_legal,329.99,234.62
Sindbad,arn,Arabian Nights,legal,26.48,20.59
Singing Tree,arn,Arabian Nights,not_legal,91.63,70.81
Sorceress Queen,arn,Arabian Nights,not_legal,39.99,24.58
Stone-Throwing Devils,arn,Arabian Nights,not_legal,9.39,16.52
Unstable Mutation,arn,Arabian Nights,legal,3.99,4.9
War Elephant,arn,Arabian Nights,not_legal,2.27,2.74
Wyluli Wolf,arn,Arabian Nights,not_legal,1.99,4.2
Ydwen Efreet,arn,Arabian Nights,not_legal,67.04,59.47
Ancestral Recall,2ed,Unlimited Edition,not_legal,2052.61,2295.03
Animate Dead,2ed,Unlimited Edition,not_legal,8.54,13.4
Animate Wall,2ed,Unlimited Edition,not_legal,8.3,5.0
Ankh of Mishra,2ed,Unlimited Edition,not_legal,34.12,38.65
Armageddon,2ed,Unlimited Edition,not_legal,75.7,78.03
Aspect of Wolf,2ed,Unlimited Edition,not_legal,15.37,14.9
Badlands,2ed,Unlimited Edition,not_legal,299.97,567.86
Bad Moon,2ed,Unlimited Edition,legal,32.24,36.99
Balance,2ed,Unlimited Edition,not_legal,45.1,36.74
Basalt Monolith,2ed,Unlimited Edition,not_legal,8.4,7.06
Bayou,2ed,Unlimited Edition,not_legal,400.0,528.0
Berserk,2ed,Unlimited Edition,not_legal,65.31,57.51
Birds of Paradise,2ed,Unlimited Edition,legal,121.0,237.68
Black Knight,2ed,Unlimited Edition,legal,13.95,21.17
Black Lotus,2ed,Unlimited Edition,not_legal,3999.0,6001.18
Black Vise,2ed,Unlimited Edition,not_legal,14.73,10.5
Blaze of Glory,2ed,Unlimited Edition,not_legal,50.37,52.25
Blessing,2ed,Unlimited Edition,legal,10.86,6.67
Braingeyser,2ed,Unlimited Edition,not_legal,66.29,86.78
Channel,2ed,Unlimited Edition,not_legal,2.36,4.27
Chaoslace,2ed,Unlimited Edition,not_legal,3.43,5.48
Chaos Orb,2ed,Unlimited Edition,not_legal,624.5,862.8
Clockwork Beast,2ed,Unlimited Edition,not_legal,8.34,4.76
Clone,2ed,Unlimited Edition,legal,5.54,3.93
Cockatrice,2ed,Unlimited Edition,legal,14.0,12.85
Contract from Below,2ed,Unlimited Edition,not_legal,41.39,21.5
Control Magic,2ed,Unlimited Edition,not_legal,8.81,16.08
Copper Tablet,2ed,Unlimited Edition,not_legal,16.41,17.78
Copy Artifact,2ed,Unlimited Edition,not_legal,84.23,127.99
Counterspell,2ed,Unlimited Edition,not_legal,31.07,20.59
Crusade,2ed,Unlimited Edition,not_legal,58.16,51.8
Cyclopean Tomb,2ed,Unlimited Edition,not_legal,116.63,114.98
Darkpact,2ed,Unlimited Edition,not_legal,18.66,12.4
Dark Ritual,2ed,Unlimited Edition,not_legal,4.84,9.7
Deathlace,2ed,Unlimited Edition,not_legal,5.81,5.23
Demonic Attorney,2ed,Unlimited Edition,not_legal,19.0,23.22
Demonic Hordes,2ed,Unlimited Edition,not_legal,59.5,20.83
Demonic Tutor,2ed,Unlimited Edition,not_legal,72.4,46.17
Dingus Egg,2ed,Unlimited Edition,legal,10.29,7.98
Disenchant,2ed,Unlimited Edition,legal,4.73,4.41
Disrupting Scepter,2ed,Unlimited Edition,legal,40.98,38.78
Dragon Whelp,2ed,Unlimited Edition,legal,4.81,3.07
Drain Power,2ed,Unlimited Edition,not_legal,19.95,7.28
Earthquake,2ed,Unlimited Edition,legal,37.63,47.49
Elvish Archers,2ed,Unlimited Edition,not_legal,27.93,29.52
Evil Presence,2ed,Unlimited Edition,legal,1.25,2.08
Farmstead,2ed,Unlimited Edition,not_legal,9.67,8.48
Fastbond,2ed,Unlimited Edition,not_legal,63.2,69.01
Fireball,2ed,Unlimited Edition,legal,2.35,2.84
Fire Elemental,2ed,Unlimited Edition,legal,1.58,2.03
Forcefield,2ed,Unlimited Edition,not_legal,414.75,274.67
Force of Nature,2ed,Unlimited Edition,legal,89.99,50.0
Fork,2ed,Unlimited Edition,not_legal,100.94,90.58
Fungusaur,2ed,Unlimited Edition,legal,12.0,8.67
Gaea's Liege,2ed,Unlimited Edition,legal,10.3,13.82
Gauntlet of Might,2ed,Unlimited Edition,not_legal,298.86,410.09
Gloom,2ed,Unlimited Edition,not_legal,11.39,7.25
Goblin Balloon Brigade,2ed,Unlimited Edition,legal,10.41,10.59
Goblin King,2ed,Unlimited Edition,legal,52.49,69.65
Granite Gargoyle,2ed,Unlimited Edition,not_legal,20.38,45.0
Helm of Chatzuk,2ed,Unlimited Edition,not_legal,6.81,4.11
Howling Mine,2ed,Unlimited Edition,legal,42.0,120.99
Hurricane,2ed,Unlimited Edition,legal,2.0,5.19
Hypnotic Specter,2ed,Unlimited Edition,legal,16.15,15.76
Ice Storm,2ed,Unlimited Edition,not_legal,25.95,31.92
Icy Manipulator,2ed,Unlimited Edition,legal,69.05,62.17
Illusionary Mask,2ed,Unlimited Edition,not_legal,145.0,122.77
Island,2ed,Unlimited Edition,legal,2.19,2.28
Island Sanctuary,2ed,Unlimited Edition,not_legal,16.17,14.0
Jade Monolith,2ed,Unlimited Edition,not_legal,7.87,7.34
Jade Statue,2ed,Unlimited Edition,legal,5.09,3.6
Jayemdae Tome,2ed,Unlimited Edition,legal,64.72,87.0
Juggernaut,2ed,Unlimited Edition,legal,7.24,11.28
Kormus Bell,2ed,Unlimited Edition,not_legal,22.98,23.22
Kudzu,2ed,Unlimited Edition,not_legal,16.99,16.44
Library of Leng,2ed,Unlimited Edition,not_legal,6.94,6.82
Lich,2ed,Unlimited Edition,not_legal,86.6,82.49
Lifelace,2ed,Unlimited Edition,not_legal,5.72,3.83
Lightning Bolt,2ed,Unlimited Edition,legal,17.11,12.28
Living Artifact,2ed,Unlimited Edition,not_legal,5.18,5.53
Living Lands,2ed,Unlimited Edition,not_legal,9.74,4.24
Llanowar Elves,2ed,Unlimited Edition,legal,7.47,12.09
Lord of Atlantis,2ed,Unlimited Edition,legal,38.37,36.74
Lord of the Pit,2ed,Unlimited Edition,legal,29.99,26.57
Magical Hack,2ed,Unlimited Edition,not_legal,19.95,6.57
Mahamoti Djinn,2ed,Unlimited Edition,legal,58.16,20.76
Manabarbs,2ed,Unlimited Edition,legal,13.69,26.65
Mana Flare,2ed,Unlimited Edition,not_legal,34.49,38.62
Mana Short,2ed,Unlimited Edition,not_legal,13.37,15.99
Mana Vault,2ed,Unlimited Edition,not_legal,94.0,95.1
Meekstone,2ed,Unlimited Edition,not_legal,67.5,25.71
Mind Twist,2ed,Unlimited Edition,not_legal,59.19,60.15
Mox Emerald,2ed,Unlimited Edition,not_legal,899.99,1316.7
Mox Jet,2ed,Unlimited Edition,not_legal,3199.95,1758.21
Mox Pearl,2ed,Unlimited Edition,not_legal,1249.01,1538.36
Mox Ruby,2ed,Unlimited Edition,not_legal,2300.0,1343.03
Mox Sapphire,2ed,Unlimited Edition,not_legal,1199.99,1933.37
Natural Selection,2ed,Unlimited Edition,not_legal,115.0,51.06
Nether Shadow,2ed,Unlimited Edition,not_legal,22.2,12.09
Nevinyrral's Disk,2ed,Unlimited Edition,not_legal,65.47,154.38
Nightmare,2ed,Unlimited Edition,legal,50.35,39.0
Northern Paladin,2ed,Unlimited Edition,not_legal,14.98,12.72
Personal Incarnation,2ed,Unlimited Edition,not_legal,1.99,15.65
Pirate Ship,2ed,Unlimited Edition,legal,10.67,7.24
Plateau,2ed,Unlimited Edition,not_legal,500.0,285.0
Power Sink,2ed,Unlimited Edition,not_legal,1.14,2.16
Power Surge,2ed,Unlimited Edition,not_legal,13.5,8.38
Psionic Blast,2ed,Unlimited Edition,legal,28.83,35.56
Purelace,2ed,Unlimited Edition,not_legal,3.84,6.51
Raging River,2ed,Unlimited Edition,not_legal,100.5,65.67
Red Elemental Blast,2ed,Unlimited Edition,not_legal,2.67,3.44
Regrowth,2ed,Unlimited Edition,not_legal,10.93,10.17
Reverse Damage,2ed,Unlimited Edition,legal,14.97,10.41
Righteousness,2ed,Unlimited Edition,legal,25.75,9.2
Rock Hydra,2ed,Unlimited Edition,not_legal,42.99,31.44
Roc of Kher Ridges,2ed,Unlimited Edition,not_legal,29.09,16.79
Royal Assassin,2ed,Unlimited Edition,legal,28.95,72.48
Savannah,2ed,Unlimited Edition,not_legal,500.0,275.0
Savannah Lions,2ed,Unlimited Edition,legal,115.0,136.92
Scrubland,2ed,Unlimited Edition,not_legal,250.0,340.86
Scryb Sprites,2ed,Unlimited Edition,not_legal,0.38,2.6
Sedge Troll,2ed,Unlimited Edition,not_legal,31.99,109.52
Sengir Vampire,2ed,Unlimited Edition,legal,24.17,14.87
Serra Angel,2ed,Unlimited Edition,legal,36.58,23.66
Shivan Dragon,2ed,Unlimited Edition,legal,105.5,80.99
Sinkhole,2ed,Unlimited Edition,not_legal,13.56,11.74
Sleight of Mind,2ed,Unlimited Edition,not_legal,10.69,9.01
Smoke,2ed,Unlimited Edition,not_legal,33.98,13.2
Sol Ring,2ed,Unlimited Edition,not_legal,47.49,43.25
Stasis,2ed,Unlimited Edition,not_legal,57.02,54.26
Sunglasses of Urza,2ed,Unlimited Edition,not_legal,11.99,5.3
