card_name,set,set_name,modern,usd,eur
Adun Oakenshield,leg,Legends,not_legal,69.99,61.59
Akron Legionnaire,leg,Legends,not_legal,11.99,12.80
Al-abara's Carpet,leg,Legends,not_legal,29.99,16.83
Alchor's Tomb,leg,Legends,not_legal,16.99,16.19
All Hallow's Eve,leg,Legends,not_legal,222.98,232.67
Angelic Voices,leg,Legends,not_legal,13.39,12.25
Angus Mackenzie,leg,Legends,not_legal,194.73,110.45
Arboria,leg,Legends,not_legal,9.49,9.56
Arcades Sabboth,leg,Legends,not_legal,25.06,44.75
Arena of the Ancients,leg,Legends,not_legal,28.50,20.92
Avoid Fate,leg,Legends,legal,3.99,5.06
Axelrod Gunnarson,leg,Legends,not_legal,12.99,14.97
Ayesha Tanaka,leg,Legends,not_legal,11.99,14.91
Bartel Runeaxe,leg,Legends,not_legal,25.99,19.84
Blight,leg,Legends,not_legal,5.47,6.15
Blood Lust,leg,Legends,not_legal,10.17,10.10
Boris Devilboon,leg,Legends,not_legal,19.99,19.49
Bronze Horse,leg,Legends,not_legal,21.99,15.37
Carrion Ants,leg,Legends,not_legal,13.99,15.91
Cathedral of Serra,leg,Legends,not_legal,3.79,4.08
Caverns of Despair,leg,Legends,not_legal,36.07,31.18
Chain Lightning,leg,Legends,not_legal,9.84,8.22
Chains of Mephistopheles,leg,Legends,not_legal,500.00,590.00
Chromium,leg,Legends,not_legal,39.99,25.88
Cleanse,leg,Legends,not_legal,34.67,23.25
Concordant Crossroads,leg,Legends,not_legal,101.78,78.50
Cosmic Horror,leg,Legends,not_legal,22.38,17.33
Crimson Manticore,leg,Legends,not_legal,13.11,10.25
Dakkon Blackblade,leg,Legends,not_legal,54.99,27.97
Darkness,leg,Legends,legal,5.99,6.65
Demonic Torment,leg,Legends,not_legal,2.29,2.43
Disharmony,leg,Legends,not_legal,27.49,22.64
Divine Intervention,leg,Legends,not_legal,64.66,60.00
Divine Transformation,leg,Legends,not_legal,15.85,24.72
Elder Land Wurm,leg,Legends,not_legal,17.02,13.23
Elder Spawn,leg,Legends,not_legal,11.02,19.77
Elven Riders,leg,Legends,legal,12.35,23.31
Eureka,leg,Legends,not_legal,402.82,392.82
Evil Eye of Orms-by-Gore,leg,Legends,legal,3.31,9.61
Fallen Angel,leg,Legends,legal,6.27,10.11
Falling Star,leg,Legends,not_legal,44.99,33.94
Field of Dreams,leg,Legends,not_legal,73.83,100.00
Firestorm Phoenix,leg,Legends,not_legal,21.26,23.43
Forethought Amulet,leg,Legends,not_legal,17.43,20.04
Gabriel Angelfire,leg,Legends,not_legal,10.44,11.72
Gauntlets of Chaos,leg,Legends,not_legal,17.99,17.26
Gosta Dirk,leg,Legends,not_legal,18.99,17.19
Gravity Sphere,leg,Legends,not_legal,44.99,41.98
Greater Realm of Preservation,leg,Legends,not_legal,3.74,4.90
Greed,leg,Legends,not_legal,40.15,66.63
Gwendlyn Di Corci,leg,Legends,not_legal,119.99,89.97
Halfdane,leg,Legends,not_legal,28.93,29.15
Hammerheim,leg,Legends,not_legal,7.99,11.03
Hazezon Tamar,leg,Legends,not_legal,161.19,128.27
Hellfire,leg,Legends,not_legal,60.31,35.15
Hell's Caretaker,leg,Legends,legal,27.81,27.25
Horn of Deafening,leg,Legends,not_legal,16.99,18.90
Ichneumon Druid,leg,Legends,not_legal,1.66,2.06
Imprison,leg,Legends,not_legal,18.71,28.59
Infernal Medusa,leg,Legends,not_legal,1.99,2.84
Infinite Authority,leg,Legends,not_legal,14.99,16.87
In the Eye of Chaos,leg,Legends,not_legal,122.50,122.20
Invoke Prejudice,leg,Legends,not_legal,350.96,284.98
Jacques le Vert,leg,Legends,not_legal,21.99,21.02
Johan,leg,Legends,not_legal,10.33,16.14
Jovial Evil,leg,Legends,not_legal,26.60,22.90
Juxtapose,leg,Legends,not_legal,8.63,12.86
Karakas,leg,Legends,not_legal,78.44,62.50
Kei Takahashi,leg,Legends,not_legal,11.76,21.65
Killer Bees,leg,Legends,not_legal,34.99,24.91
Kismet,leg,Legends,not_legal,9.99,10.64
Knowledge Vault,leg,Legends,not_legal,26.99,26.58
Kobold Drill Sergeant,leg,Legends,not_legal,3.36,3.77
Kobold Overlord,leg,Legends,not_legal,33.10,23.56
Kobold Taskmaster,leg,Legends,legal,2.09,3.55
Lady Caleria,leg,Legends,not_legal,20.57,16.98
Lady Evangela,leg,Legends,not_legal,34.82,25.37
Land Equilibrium,leg,Legends,not_legal,98.13,114.50
Land's Edge,leg,Legends,not_legal,23.42,58.11
Land Tax,leg,Legends,not_legal,62.89,68.28
Lifeblood,leg,Legends,not_legal,18.99,17.57
Life Matrix,leg,Legends,not_legal,18.99,27.14
Living Plane,leg,Legends,not_legal,241.65,149.96
Livonya Silone,leg,Legends,not_legal,23.18,19.50
Mana Drain,leg,Legends,not_legal,170.48,115.51
Mana Matrix,leg,Legends,not_legal,42.99,45.22
Master of the Hunt,leg,Legends,not_legal,52.23,56.32
Mirror Universe,leg,Legends,not_legal,278.32,292.32
Moat,leg,Legends,not_legal,774.99,547.00
Mold Demon,leg,Legends,not_legal,14.97,32.87
Mountain Yeti,leg,Legends,not_legal,0.92,2.24
Nebuchadnezzar,leg,Legends,not_legal,19.36,30.27
Nether Void,leg,Legends,not_legal,447.00,475.86
Nicol Bolas,leg,Legends,legal,88.05,77.52
North Star,leg,Legends,not_legal,17.99,16.91
Nova Pentacle,leg,Legends,not_legal,18.96,18.46
Palladia-Mors,leg,Legends,not_legal,22.42,35.36
Pendelhaven,leg,Legends,legal,11.99,15.22
Petra Sphinx,leg,Legends,not_legal,13.99,16.22
Pixie Queen,leg,Legends,not_legal,24.97,22.14
Planar Gate,leg,Legends,not_legal,51.88,35.13
Presence of the Master,leg,Legends,not_legal,7.41,7.73
Psionic Entity,leg,Legends,not_legal,12.36,8.67
Quarum Trench Gnomes,leg,Legends,not_legal,27.53,20.00
Rabid Wombat,leg,Legends,not_legal,2.49,2.07
Ragnar,leg,Legends,not_legal,26.84,23.65
Ramirez DePietro,leg,Legends,not_legal,4.99,6.15
Ramses Overdark,leg,Legends,not_legal,23.99,30.20
Rapid Fire,leg,Legends,not_legal,10.14,11.05
Rasputin Dreamweaver,leg,Legends,not_legal,108.87,81.25
Rebirth,leg,Legends,not_legal,10.57,9.94
Recall,leg,Legends,not_legal,65.89,71.84
Reincarnation,leg,Legends,not_legal,2.36,4.44
Relic Barrier,leg,Legends,legal,6.36,9.67
Reset,leg,Legends,not_legal,27.23,20.08
Revelation,leg,Legends,not_legal,17.97,32.98
Reverberation,leg,Legends,not_legal,11.99,11.95
Ring of Immortals,leg,Legends,not_legal,24.99,23.24
Rohgahh of Kher Keep,leg,Legends,not_legal,30.19,31.80
Rubinia Soulsinger,leg,Legends,not_legal,15.97,17.92
Sentinel,leg,Legends,not_legal,15.99,10.75
Serpent Generator,leg,Legends,not_legal,12.99,8.76
Sol'kanar the Swamp King,leg,Legends,legal,32.26,38.19
Spectral Cloak,leg,Legends,not_legal,2.79,3.25
Spinal Villain,leg,Legends,not_legal,29.99,28.84
Spirit Link,leg,Legends,legal,14.93,14.97
Spiritual Sanctuary,leg,Legends,not_legal,15.91,15.71
Stangg,leg,Legends,not_legal,16.28,12.46
Storm Seeker,leg,Legends,not_legal,7.49,8.16
Storm World,leg,Legends,not_legal,36.36,29.57
Sunastian Falconer,leg,Legends,not_legal,2.49,2.55
Sword of the Ages,leg,Legends,not_legal,54.99,49.99
Sylvan Library,leg,Legends,not_legal,109.99,108.85
Sylvan Paradise,leg,Legends,not_legal,1.74,4.43
Telekinesis,leg,Legends,not_legal,48.45,34.53
Teleport,leg,Legends,not_legal,12.81,16.25
Tempest Efreet,leg,Legends,not_legal,21.71,14.80
Tetsuo Umezawa,leg,Legends,not_legal,70.97,39.99
The Abyss,leg,Legends,not_legal,949.99,675.20
The Lady of the Mountain,leg,Legends,not_legal,1.99,2.34
The Tabernacle at Pendrell Vale,leg,Legends,not_legal,1663.88,1865.00
The Wretched,leg,Legends,not_legal,15.99,14.68
Thunder Spirit,leg,Legends,not_legal,123.33,119.83
Time Elemental,leg,Legends,not_legal,29.99,44.24
Tolaria,leg,Legends,not_legal,3.49,3.77
Touch of Darkness,leg,Legends,not_legal,3.61,5.62
Triassic Egg,leg,Legends,not_legal,15.08,17.36
Tuknir Deathlock,leg,Legends,not_legal,16.99,15.96
Typhoon,leg,Legends,not_legal,18.26,19.62
Underworld Dreams,leg,Legends,legal,79.99,83.26
Untamed Wilds,leg,Legends,not_legal,0.97,4.17
Urborg,leg,Legends,not_legal,10.60,17.01
Ur-Drago,leg,Legends,not_legal,17.99,20.68
Vaevictis Asmadi,leg,Legends,not_legal,23.52,40.22
Voodoo Doll,leg,Legends,not_legal,9.32,8.86
Wall of Light,leg,Legends,not_legal,3.40,6.00
Wall of Opposition,leg,Legends,not_legal,11.49,8.35
Whirling Dervish,leg,Legends,legal,8.99,9.52
Willow Satyr,leg,Legends,not_legal,54.34,48.07
Winds of Change,leg,Legends,not_legal,20.25,19.82
Winter Blast,leg,Legends,not_legal,15.49,16.70
Wood Elemental,leg,Legends,not_legal,16.99,15.34
Xira Arien,leg,Legends,not_legal,20.99,27.58
Ankh of Mishra,3ed,Revised Edition,not_legal,2.27,2.17
Armageddon,3ed,Revised Edition,not_legal,4.80,4.64
Badlands,3ed,Revised Edition,not_legal,266.36,182.33
Bad Moon,3ed,Revised Edition,legal,2.54,3.29
Balance,3ed,Revised Edition,not_legal,2.49,2.67
Bayou,3ed,Revised Edition,not_legal,309.99,188.75
Birds of Paradise,3ed,Revised Edition,legal,13.99,9.21
Braingeyser,3ed,Revised Edition,not_legal,12.99,10.88
Contract from Below,3ed,Revised Edition,not_legal,2.79,2.86
Copy Artifact,3ed,Revised Edition,not_legal,29.99,21.87
Counterspell,3ed,Revised Edition,not_legal,2.60,2.96
Crusade,3ed,Revised Edition,not_legal,2.84,5.21
Demonic Hordes,3ed,Revised Edition,not_legal,4.99,3.36
Demonic Tutor,3ed,Revised Edition,not_legal,41.39,23.29
Earthquake,3ed,Revised Edition,legal,1.32,3.35
Elvish Archers,3ed,Revised Edition,not_legal,1.05,3.47
Fastbond,3ed,Revised Edition,not_legal,10.99,10.35
Fork,3ed,Revised Edition,not_legal,21.53,16.53
Gaea's Liege,3ed,Revised Edition,legal,2.29,2.23
Goblin King,3ed,Revised Edition,legal,1.92,2.08
Granite Gargoyle,3ed,Revised Edition,not_legal,1.75,4.49
Howling Mine,3ed,Revised Edition,legal,6.49,7.17
Hurkyl's Recall,3ed,Revised Edition,legal,3.49,3.39
Ivory Tower,3ed,Revised Edition,not_legal,2.47,2.79
Jayemdae Tome,3ed,Revised Edition,legal,2.21,6.67
Lightning Bolt,3ed,Revised Edition,legal,3.19,2.89
Lord of Atlantis,3ed,Revised Edition,legal,7.94,5.41
Mana Flare,3ed,Revised Edition,not_legal,3.49,2.55
Mana Vault,3ed,Revised Edition,not_legal,26.87,21.04
Meekstone,3ed,Revised Edition,not_legal,7.53,5.17
Mind Twist,3ed,Revised Edition,not_legal,4.81,6.04
Nether Shadow,3ed,Revised Edition,not_legal,1.49,2.41
Nevinyrral's Disk,3ed,Revised Edition,not_legal,5.76,6.13
Nightmare,3ed,Revised Edition,legal,3.49,3.81
Plateau,3ed,Revised Edition,not_legal,139.99,97.58
Rock Hydra,3ed,Revised Edition,not_legal,2.49,4.00
Royal Assassin,3ed,Revised Edition,legal,5.79,6.88
Savannah,3ed,Revised Edition,not_legal,174.99,122.09
Savannah Lions,3ed,Revised Edition,legal,5.13,6.78
Scrubland,3ed,Revised Edition,not_legal,194.99,128.62
Sedge Troll,3ed,Revised Edition,not_legal,6.33,5.73
Serendib Efreet,3ed,Revised Edition,not_legal,8.49,9.11
Serra Angel,3ed,Revised Edition,legal,1.88,2.14
Shivan Dragon,3ed,Revised Edition,legal,10.94,11.42
Sol Ring,3ed,Revised Edition,not_legal,9.17,4.97
Stasis,3ed,Revised Edition,not_legal,4.99,8.32
Taiga,3ed,Revised Edition,not_legal,183.38,119.24
The Rack,3ed,Revised Edition,legal,1.74,2.03
Tropical Island,3ed,Revised Edition,not_legal,339.41,223.33
Tundra,3ed,Revised Edition,not_legal,319.99,223.45
Underground Sea,3ed,Revised Edition,not_legal,667.10,441.25
Vesuvan Doppelganger,3ed,Revised Edition,not_legal,14.99,11.13
Volcanic Island,3ed,Revised Edition,not_legal,518.08,333.15
Wheel of Fortune,3ed,Revised Edition,not_legal,105.31,58.04
Will-o'-the-Wisp,3ed,Revised Edition,legal,2.58,3.63
Winter Orb,3ed,Revised Edition,not_legal,5.08,6.02
Wrath of God,3ed,Revised Edition,legal,8.21,6.40
Zombie Master,3ed,Revised Edition,not_legal,3.72,3.04
Argivian Archaeologist,atq,Antiquities,not_legal,97.27,73.54
Argothian Pixies,atq,Antiquities,not_legal,1.99,2.41
Ashnod's Altar,atq,Antiquities,not_legal,13.99,10.28
Atog,atq,Antiquities,legal,3.49,3.25
Bronze Tablet,atq,Antiquities,not_legal,9.15,8.97
Candelabra of Tawnos,atq,Antiquities,not_legal,399.99,716.00
Citanul Druid,atq,Antiquities,not_legal,10.09,8.39
Clockwork Avian,atq,Antiquities,not_legal,14.99,11.72
Colossus of Sardia,atq,Antiquities,legal,21.99,18.22
Coral Helm,atq,Antiquities,not_legal,7.34,8.73
Damping Field,atq,Antiquities,not_legal,9.99,7.71
Detonate,atq,Antiquities,legal,5.49,5.36
Energy Flux,atq,Antiquities,not_legal,8.85,7.85
Feldon's Cane,atq,Antiquities,legal,5.57,3.03
Gaea's Avenger,atq,Antiquities,not_legal,34.99,24.35
Gate to Phyrexia,atq,Antiquities,not_legal,37.99,24.05
Golgothian Sylex,atq,Antiquities,not_legal,20.99,17.26
Haunting Wind,atq,Antiquities,not_legal,6.99,7.17
Hurkyl's Recall,atq,Antiquities,legal,52.76,81.66
Ivory Tower,atq,Antiquities,not_legal,19.99,13.63
Jalum Tome,atq,Antiquities,not_legal,8.99,12.09
Martyrs of Korlis,atq,Antiquities,not_legal,4.49,3.64
Mightstone,atq,Antiquities,not_legal,5.49,5.92
Millstone,atq,Antiquities,legal,8.49,5.66
Mishra's Factory,atq,Antiquities,not_legal,60.56,62.16
Mishra's War Machine,atq,Antiquities,not_legal,9.99,7.36
Mishra's Workshop,atq,Antiquities,not_legal,1500.00,1366.33
Obelisk of Undoing,atq,Antiquities,not_legal,8.99,8.62
Ornithopter,atq,Antiquities,legal,2.79,2.26
Power Artifact,atq,Antiquities,not_legal,135.46,108.21
Powerleech,atq,Antiquities,not_legal,5.99,6.92
Shapeshifter,atq,Antiquities,not_legal,15.91,14.80
Shatterstorm,atq,Antiquities,legal,21.07,21.76
Strip Mine,atq,Antiquities,not_legal,59.42,62.06
Su-Chi,atq,Antiquities,not_legal,58.69,70.55
Tawnos's Coffin,atq,Antiquities,not_legal,94.99,89.00
Tetravus,atq,Antiquities,not_legal,22.24,22.12
The Rack,atq,Antiquities,legal,12.44,10.32
Titania's Song,atq,Antiquities,not_legal,3.55,6.58
Transmute Artifact,atq,Antiquities,not_legal,161.53,141.88
Triskelion,atq,Antiquities,legal,43.36,42.79
Urza's Avenger,atq,Antiquities,not_legal,9.49,14.06
Urza's Mine,atq,Antiquities,legal,8.99,6.03
Urza's Miter,atq,Antiquities,not_legal,19.99,16.05
Urza's Power Plant,atq,Antiquities,legal,7.99,5.46
Urza's Tower,atq,Antiquities,legal,13.99,11.84
Weakstone,atq,Antiquities,not_legal,3.99,5.61
Yawgmoth Demon,atq,Antiquities,legal,12.10,13.32
Abu Ja'far,arn,Arabian Nights,not_legal,14.99,13.09
Aladdin,arn,Arabian Nights,not_legal,45.00,31.77
Aladdin's Lamp,arn,Arabian Nights,not_legal,23.33,21.53
Aladdin's Ring,arn,Arabian Nights,legal,23.99,20.07
Ali Baba,arn,Arabian Nights,not_legal,9.49,9.46
Ali from Cairo,arn,Arabian Nights,not_legal,249.99,213.40
Army of Allah,arn,Arabian Nights,not_legal,7.39,9.80
Bazaar of Baghdad,arn,Arabian Nights,not_legal,1283.99,779.24
Bird Maiden,arn,Arabian Nights,not_legal,2.73,2.43
Bottle of Suleiman,arn,Arabian Nights,not_legal,21.99,16.99
Brass Man,arn,Arabian Nights,not_legal,14.99,12.91
City in a Bottle,arn,Arabian Nights,not_legal,225.00,271.66
City of Brass,arn,Arabian Nights,legal,345.00,294.95
Cuombajj Witches,arn,Arabian Nights,not_legal,7.66,7.81
Cyclone,arn,Arabian Nights,not_legal,13.99,8.28
Dancing Scimitar,arn,Arabian Nights,legal,22.99,24.65
Desert Twister,arn,Arabian Nights,not_legal,23.78,12.79
Diamond Valley,arn,Arabian Nights,not_legal,404.99,293.85
Drop of Honey,arn,Arabian Nights,not_legal,499.99,586.99
Ebony Horse,arn,Arabian Nights,not_legal,14.99,13.15
Elephant Graveyard,arn,Arabian Nights,not_legal,139.99,132.21
El-Hajjâj,arn,Arabian Nights,not_legal,18.21,13.76
Erg Raiders,arn,Arabian Nights,not_legal,2.79,2.19
Erhnam Djinn,arn,Arabian Nights,not_legal,230.66,229.96
Eye for an Eye,arn,Arabian Nights,not_legal,13.09,7.49
Fishliver Oil,arn,Arabian Nights,legal,1.79,2.27
Flying Carpet,arn,Arabian Nights,legal,19.57,14.68
Flying Men,arn,Arabian Nights,legal,11.49,14.91
Ghazbán Ogre,arn,Arabian Nights,not_legal,2.28,2.05
Giant Tortoise,arn,Arabian Nights,not_legal,1.34,2.65
Guardian Beast,arn,Arabian Nights,not_legal,299.59,333.25
Ifh-Bíff Efreet,arn,Arabian Nights,not_legal,112.74,85.89
Island Fish Jasconius,arn,Arabian Nights,not_legal,18.78,11.49
Island of Wak-Wak,arn,Arabian Nights,not_legal,149.99,53.00
Jandor's Ring,arn,Arabian Nights,not_legal,20.30,14.63
Jandor's Saddlebags,arn,Arabian Nights,not_legal,25.99,21.90
Jeweled Bird,arn,Arabian Nights,not_legal,9.75,10.93
Jihad,arn,Arabian Nights,not_legal,159.21,172.38
Junún Efreet,arn,Arabian Nights,not_legal,49.99,34.75
Juzám Djinn,arn,Arabian Nights,not_legal,1250.00,1073.17
Khabál Ghoul,arn,Arabian Nights,not_legal,74.99,43.30
King Suleiman,arn,Arabian Nights,not_legal,179.39,114.76
Kird Ape,arn,Arabian Nights,legal,9.99,9.40
Library of Alexandria,arn,Arabian Nights,not_legal,1050.01,939.57
Magnetic Mountain,arn,Arabian Nights,not_legal,9.05,4.82
Merchant Ship,arn,Arabian Nights,not_legal,21.99,18.45
Mijae Djinn,arn,Arabian Nights,not_legal,42.49,28.96
Moorish Cavalry,arn,Arabian Nights,legal,2.29,2.46
Mountain,arn,Arabian Nights,legal,138.27,100.00
Oasis,arn,Arabian Nights,not_legal,13.99,6.84
Old Man of the Sea,arn,Arabian Nights,not_legal,195.61,149.75
Oubliette,arn,Arabian Nights,not_legal,28.99,30.88
Piety,arn,Arabian Nights,not_legal,1.49,2.20
Pyramids,arn,Arabian Nights,not_legal,49.99,51.95
Repentant Blacksmith,arn,Arabian Nights,not_legal,24.99,19.77
Ring of Ma'rûf,arn,Arabian Nights,not_legal,104.99,49.65
Rukh Egg,arn,Arabian Nights,legal,15.08,8.80
Sandals of Abdallah,arn,Arabian Nights,not_legal,16.99,16.51
Serendib Djinn,arn,Arabian Nights,not_legal,156.69,125.27
Serendib Efreet,arn,Arabian Nights,not_legal,343.64,517.50
Shahrazad,arn,Arabian Nights,not_legal,329.99,231.23
Sindbad,arn,Arabian Nights,legal,26.48,19.46
Singing Tree,arn,Arabian Nights,not_legal,91.63,70.81
Sorceress Queen,arn,Arabian Nights,not_legal,39.99,24.58
Stone-Throwing Devils,arn,Arabian Nights,not_legal,9.39,16.80
Unstable Mutation,arn,Arabian Nights,legal,3.99,4.90
War Elephant,arn,Arabian Nights,not_legal,2.27,2.74
Wyluli Wolf,arn,Arabian Nights,not_legal,1.99,4.20
Ydwen Efreet,arn,Arabian Nights,not_legal,67.04,60.47
Ancestral Recall,2ed,Unlimited Edition,not_legal,2052.61,2295.03
Animate Dead,2ed,Unlimited Edition,not_legal,8.54,11.94
Animate Wall,2ed,Unlimited Edition,not_legal,8.30,5.00
Ankh of Mishra,2ed,Unlimited Edition,not_legal,34.12,38.65
Armageddon,2ed,Unlimited Edition,not_legal,75.70,78.03
Aspect of Wolf,2ed,Unlimited Edition,not_legal,15.37,14.90
Badlands,2ed,Unlimited Edition,not_legal,299.97,606.89
Bad Moon,2ed,Unlimited Edition,legal,32.24,36.99
Balance,2ed,Unlimited Edition,not_legal,45.10,36.74
Basalt Monolith,2ed,Unlimited Edition,not_legal,8.40,7.06
Bayou,2ed,Unlimited Edition,not_legal,400.00,528.00
Berserk,2ed,Unlimited Edition,not_legal,65.31,55.29
Birds of Paradise,2ed,Unlimited Edition,legal,121.00,237.68
Black Knight,2ed,Unlimited Edition,legal,13.95,20.66
Black Lotus,2ed,Unlimited Edition,not_legal,3999.00,5387.30
Black Vise,2ed,Unlimited Edition,not_legal,14.73,10.50
Blaze of Glory,2ed,Unlimited Edition,not_legal,50.37,52.25
Blessing,2ed,Unlimited Edition,legal,10.86,6.67
Braingeyser,2ed,Unlimited Edition,not_legal,66.29,86.78
Channel,2ed,Unlimited Edition,not_legal,2.36,4.27
Chaoslace,2ed,Unlimited Edition,not_legal,3.43,5.48
Chaos Orb,2ed,Unlimited Edition,not_legal,624.50,862.80
Clockwork Beast,2ed,Unlimited Edition,not_legal,8.34,4.76
Clone,2ed,Unlimited Edition,legal,5.54,3.93
Cockatrice,2ed,Unlimited Edition,legal,14.00,12.93
Contract from Below,2ed,Unlimited Edition,not_legal,41.39,21.50
Control Magic,2ed,Unlimited Edition,not_legal,8.81,16.08
Copper Tablet,2ed,Unlimited Edition,not_legal,16.41,17.78
Copy Artifact,2ed,Unlimited Edition,not_legal,84.23,127.99
Counterspell,2ed,Unlimited Edition,not_legal,31.07,20.59
Crusade,2ed,Unlimited Edition,not_legal,58.16,51.80
Cyclopean Tomb,2ed,Unlimited Edition,not_legal,116.63,104.98
Darkpact,2ed,Unlimited Edition,not_legal,18.66,12.40
Dark Ritual,2ed,Unlimited Edition,not_legal,4.84,9.70
Deathlace,2ed,Unlimited Edition,not_legal,5.81,5.23
Demonic Attorney,2ed,Unlimited Edition,not_legal,19.00,23.22
Demonic Hordes,2ed,Unlimited Edition,not_legal,59.50,20.83
Demonic Tutor,2ed,Unlimited Edition,not_legal,72.40,46.17
Dingus Egg,2ed,Unlimited Edition,legal,10.29,7.89
Disenchant,2ed,Unlimited Edition,legal,4.73,4.41
Disrupting Scepter,2ed,Unlimited Edition,legal,40.98,38.78
Dragon Whelp,2ed,Unlimited Edition,legal,4.81,3.07
Drain Power,2ed,Unlimited Edition,not_legal,19.95,7.28
Earthquake,2ed,Unlimited Edition,legal,37.63,47.49
Elvish Archers,2ed,Unlimited Edition,not_legal,27.93,29.52
Evil Presence,2ed,Unlimited Edition,legal,1.25,2.08
Farmstead,2ed,Unlimited Edition,not_legal,9.67,8.48
Fastbond,2ed,Unlimited Edition,not_legal,63.20,69.01
Fireball,2ed,Unlimited Edition,legal,2.35,3.21
Fire Elemental,2ed,Unlimited Edition,legal,1.58,2.03
Forcefield,2ed,Unlimited Edition,not_legal,414.75,313.00
Force of Nature,2ed,Unlimited Edition,legal,89.99,78.04
Fork,2ed,Unlimited Edition,not_legal,100.94,90.58
Fungusaur,2ed,Unlimited Edition,legal,12.00,8.67
Gaea's Liege,2ed,Unlimited Edition,legal,10.30,13.82
Gauntlet of Might,2ed,Unlimited Edition,not_legal,298.86,410.09
Giant Growth,2ed,Unlimited Edition,legal,1.61,2.05
Gloom,2ed,Unlimited Edition,not_legal,11.39,7.25
Goblin Balloon Brigade,2ed,Unlimited Edition,legal,10.41,10.59
Goblin King,2ed,Unlimited Edition,legal,52.49,69.65
Granite Gargoyle,2ed,Unlimited Edition,not_legal,20.38,45.00
Helm of Chatzuk,2ed,Unlimited Edition,not_legal,6.81,4.11
Howling Mine,2ed,Unlimited Edition,legal,42.00,120.99
Hurricane,2ed,Unlimited Edition,legal,2.00,5.19
Hypnotic Specter,2ed,Unlimited Edition,legal,16.15,15.76
Ice Storm,2ed,Unlimited Edition,not_legal,25.95,31.92
Icy Manipulator,2ed,Unlimited Edition,legal,69.05,62.17
Illusionary Mask,2ed,Unlimited Edition,not_legal,145.00,122.77
Island,2ed,Unlimited Edition,legal,2.19,2.28
Island Sanctuary,2ed,Unlimited Edition,not_legal,16.17,14.00
Jade Monolith,2ed,Unlimited Edition,not_legal,7.87,7.34
Jade Statue,2ed,Unlimited Edition,legal,5.09,3.69
Jayemdae Tome,2ed,Unlimited Edition,legal,64.72,87.00
Juggernaut,2ed,Unlimited Edition,legal,7.24,12.27
Kormus Bell,2ed,Unlimited Edition,not_legal,22.98,23.22
Kudzu,2ed,Unlimited Edition,not_legal,16.99,13.80
Library of Leng,2ed,Unlimited Edition,not_legal,6.94,6.82
Lich,2ed,Unlimited Edition,not_legal,86.60,82.49
Lifelace,2ed,Unlimited Edition,not_legal,5.72,3.83
Lightning Bolt,2ed,Unlimited Edition,legal,17.11,12.62
Living Artifact,2ed,Unlimited Edition,not_legal,5.18,5.53
Living Lands,2ed,Unlimited Edition,not_legal,9.74,4.24
Llanowar Elves,2ed,Unlimited Edition,legal,7.47,12.09
Lord of Atlantis,2ed,Unlimited Edition,legal,38.37,37.32
Lord of the Pit,2ed,Unlimited Edition,legal,29.99,26.57
Magical Hack,2ed,Unlimited Edition,not_legal,19.95,6.57
Mahamoti Djinn,2ed,Unlimited Edition,legal,58.16,34.33
Manabarbs,2ed,Unlimited Edition,legal,13.69,26.65
Mana Flare,2ed,Unlimited Edition,not_legal,34.49,38.62
Mana Short,2ed,Unlimited Edition,not_legal,16.65,15.99
Mana Vault,2ed,Unlimited Edition,not_legal,94.00,95.10
Meekstone,2ed,Unlimited Edition,not_legal,67.50,25.71
Mind Twist,2ed,Unlimited Edition,not_legal,59.19,60.15
Mox Emerald,2ed,Unlimited Edition,not_legal,899.99,1316.70
Mox Jet,2ed,Unlimited Edition,not_legal,3199.95,1753.77
Mox Pearl,2ed,Unlimited Edition,not_legal,1249.01,1538.36
Mox Ruby,2ed,Unlimited Edition,not_legal,2300.00,1343.03
Mox Sapphire,2ed,Unlimited Edition,not_legal,1199.99,1933.37
Natural Selection,2ed,Unlimited Edition,not_legal,115.00,51.06
Nether Shadow,2ed,Unlimited Edition,not_legal,22.20,12.09
Nevinyrral's Disk,2ed,Unlimited Edition,not_legal,65.47,154.38
Nightmare,2ed,Unlimited Edition,legal,38.23,39.00
Northern Paladin,2ed,Unlimited Edition,not_legal,14.98,12.72
Paralyze,2ed,Unlimited Edition,not_legal,0.36,2.14
Personal Incarnation,2ed,Unlimited Edition,not_legal,1.99,15.65
Pirate Ship,2ed,Unlimited Edition,legal,10.67,7.24
Plateau,2ed,Unlimited Edition,not_legal,500.00,285.00
Power Sink,2ed,Unlimited Edition,not_legal,1.14,2.16
Power Surge,2ed,Unlimited Edition,not_legal,13.50,8.38
Psionic Blast,2ed,Unlimited Edition,legal,28.83,35.56
Purelace,2ed,Unlimited Edition,not_legal,3.84,6.51
Raging River,2ed,Unlimited Edition,not_legal,100.50,65.67
Red Elemental Blast,2ed,Unlimited Edition,not_legal,2.67,3.44
Regrowth,2ed,Unlimited Edition,not_legal,10.93,10.17
Reverse Damage,2ed,Unlimited Edition,legal,14.97,10.41
Righteousness,2ed,Unlimited Edition,legal,25.75,9.20
Rock Hydra,2ed,Unlimited Edition,not_legal,42.99,29.52
Roc of Kher Ridges,2ed,Unlimited Edition,not_legal,29.09,16.79
Royal Assassin,2ed,Unlimited Edition,legal,26.32,72.48
