card_name,set,set_name,modern,usd,eur
Nameless Race,drk,The Dark,not_legal,4.66,4.99
Niall Silvain,drk,The Dark,not_legal,4.99,7.3
Preacher,drk,The Dark,not_legal,37.99,34.4
Psychic Allergy,drk,The Dark,not_legal,3.65,4.61
Safe Haven,drk,The Dark,legal,2.35,3.33
Scarwood Bandits,drk,The Dark,not_legal,5.49,6.66
Season of the Witch,drk,The Dark,not_legal,9.81,11.06
Sorrow's Path,drk,The Dark,not_legal,5.95,7.67
Stone Calendar,drk,The Dark,not_legal,14.99,11.97
Tormod's Crypt,drk,The Dark,legal,3.65,2.72
Tracker,drk,The Dark,not_legal,6.09,7.6
Worms of the Earth,drk,The Dark,not_legal,4.49,5.17
Wormwood Treefolk,drk,The Dark,not_legal,4.64,4.96
Acid Rain,leg,Legends,not_legal,54.99,33.25
Adun Oakenshield,leg,Legends,not_legal,69.99,64.12
Akron Legionnaire,leg,Legends,not_legal,11.99,12.8
Al-abara's Carpet,leg,Legends,not_legal,29.99,16.49
Alchor's Tomb,leg,Legends,not_legal,16.99,16.67
All Hallow's Eve,leg,Legends,not_legal,228.58,232.67
Angelic Voices,leg,Legends,not_legal,13.39,12.85
Angus Mackenzie,leg,Legends,not_legal,204.13,110.45
Arboria,leg,Legends,not_legal,9.49,9.72
Arcades Sabboth,leg,Legends,not_legal,25.06,44.75
Arena of the Ancients,leg,Legends,not_legal,28.5,20.81
Avoid Fate,leg,Legends,legal,3.99,4.92
Axelrod Gunnarson,leg,Legends,not_legal,12.99,14.97
Ayesha Tanaka,leg,Legends,not_legal,11.99,15.09
Azure Drake,leg,Legends,legal,1.81,3.23
Bartel Runeaxe,leg,Legends,not_legal,25.99,19.84
Blight,leg,Legends,not_legal,5.47,7.09
Blood Lust,leg,Legends,not_legal,10.17,10.1
Boris Devilboon,leg,Legends,not_legal,19.99,20.24
Bronze Horse,leg,Legends,not_legal,21.99,15.37
Carrion Ants,leg,Legends,not_legal,13.99,15.91
Cathedral of Serra,leg,Legends,not_legal,3.8,4.19
Caverns of Despair,leg,Legends,not_legal,36.07,31.82
Chain Lightning,leg,Legends,not_legal,9.84,8.19
Chains of Mephistopheles,leg,Legends,not_legal,500.0,590.0
Chromium,leg,Legends,not_legal,39.99,25.88
Cleanse,leg,Legends,not_legal,34.67,22.78
Concordant Crossroads,leg,Legends,not_legal,101.78,78.5
Cosmic Horror,leg,Legends,not_legal,21.31,17.48
Craw Giant,leg,Legends,legal,2.47,2.14
Crimson Manticore,leg,Legends,not_legal,13.11,9.77
Dakkon Blackblade,leg,Legends,not_legal,54.99,27.97
Darkness,leg,Legends,legal,6.49,6.61
Demonic Torment,leg,Legends,not_legal,2.29,2.37
Disharmony,leg,Legends,not_legal,27.66,22.64
Divine Intervention,leg,Legends,not_legal,64.78,60.0
Divine Transformation,leg,Legends,not_legal,15.85,25.69
Elder Land Wurm,leg,Legends,not_legal,17.02,13.94
Elder Spawn,leg,Legends,not_legal,11.02,19.65
Elven Riders,leg,Legends,legal,12.35,23.31
Eureka,leg,Legends,not_legal,423.4,392.82
Evil Eye of Orms-by-Gore,leg,Legends,legal,3.34,9.73
Fallen Angel,leg,Legends,legal,6.48,9.6
Falling Star,leg,Legends,not_legal,49.51,33.94
Field of Dreams,leg,Legends,not_legal,75.95,100.0
Firestorm Phoenix,leg,Legends,not_legal,21.26,23.43
Forethought Amulet,leg,Legends,not_legal,17.43,21.06
Gabriel Angelfire,leg,Legends,not_legal,10.44,13.95
Gauntlets of Chaos,leg,Legends,not_legal,17.99,17.26
Gosta Dirk,leg,Legends,not_legal,18.99,17.19
Gravity Sphere,leg,Legends,not_legal,44.99,41.98
Greater Realm of Preservation,leg,Legends,not_legal,3.71,5.9
Greed,leg,Legends,not_legal,40.15,59.95
Gwendlyn Di Corci,leg,Legends,not_legal,119.99,89.97
Halfdane,leg,Legends,not_legal,28.93,29.15
Hammerheim,leg,Legends,not_legal,8.15,10.95
Hazezon Tamar,leg,Legends,not_legal,174.99,98.99
Hellfire,leg,Legends,not_legal,62.18,37.26
Hell's Caretaker,leg,Legends,legal,27.81,26.64
Horn of Deafening,leg,Legends,not_legal,16.99,20.49
Ichneumon Druid,leg,Legends,not_legal,1.66,2.02
Imprison,leg,Legends,not_legal,18.71,28.38
Infernal Medusa,leg,Legends,not_legal,1.99,2.88
Infinite Authority,leg,Legends,not_legal,14.99,17.58
In the Eye of Chaos,leg,Legends,not_legal,128.54,120.35
Invoke Prejudice,leg,Legends,not_legal,350.96,285.2
Jacques le Vert,leg,Legends,not_legal,21.99,21.02
Johan,leg,Legends,not_legal,10.33,16.14
Jovial Evil,leg,Legends,not_legal,26.6,24.33
Juxtapose,leg,Legends,not_legal,8.63,12.86
Karakas,leg,Legends,not_legal,78.44,64.39
Kei Takahashi,leg,Legends,not_legal,11.76,21.65
Killer Bees,leg,Legends,not_legal,34.99,26.55
Kismet,leg,Legends,not_legal,9.99,10.64
Knowledge Vault,leg,Legends,not_legal,26.99,26.77
Kobold Drill Sergeant,leg,Legends,not_legal,3.37,3.77
Kobold Overlord,leg,Legends,not_legal,33.1,22.0
Kobold Taskmaster,leg,Legends,legal,2.1,3.51
Lady Caleria,leg,Legends,not_legal,20.57,16.48
Lady Evangela,leg,Legends,not_legal,34.99,25.12
Land Equilibrium,leg,Legends,not_legal,105.2,114.5
Land's Edge,leg,Legends,not_legal,23.42,58.11
Land Tax,leg,Legends,not_legal,60.57,68.28
Lifeblood,leg,Legends,not_legal,18.99,17.57
Life Matrix,leg,Legends,not_legal,18.99,26.01
Living Plane,leg,Legends,not_legal,249.99,149.96
Livonya Silone,leg,Legends,not_legal,23.18,19.5
Mana Drain,leg,Legends,not_legal,174.99,110.97
Mana Matrix,leg,Legends,not_legal,42.99,45.22
Master of the Hunt,leg,Legends,not_legal,52.23,56.32
Mirror Universe,leg,Legends,not_legal,278.32,292.32
Moat,leg,Legends,not_legal,774.99,547.0
Mold Demon,leg,Legends,not_legal,14.97,32.87
Mountain Yeti,leg,Legends,not_legal,0.92,2.24
Nebuchadnezzar,leg,Legends,not_legal,19.36,30.27
Nether Void,leg,Legends,not_legal,450.5,505.17
Nicol Bolas,leg,Legends,legal,88.05,77.52
North Star,leg,Legends,not_legal,17.99,16.91
Nova Pentacle,leg,Legends,not_legal,19.42,18.17
Palladia-Mors,leg,Legends,not_legal,22.42,35.36
Pendelhaven,leg,Legends,legal,11.99,15.12
Petra Sphinx,leg,Legends,not_legal,13.99,16.16
Pixie Queen,leg,Legends,not_legal,24.97,22.14
Planar Gate,leg,Legends,not_legal,51.88,35.13
Presence of the Master,leg,Legends,not_legal,7.48,7.42
Psionic Entity,leg,Legends,not_legal,12.36,9.73
Quarum Trench Gnomes,leg,Legends,not_legal,27.53,20.0
Ragnar,leg,Legends,not_legal,26.84,22.74
Ramirez DePietro,leg,Legends,not_legal,4.99,6.15
Ramses Overdark,leg,Legends,not_legal,23.99,30.31
Rapid Fire,leg,Legends,not_legal,10.14,11.05
Rasputin Dreamweaver,leg,Legends,not_legal,108.87,80.98
Rebirth,leg,Legends,not_legal,10.57,9.94
Recall,leg,Legends,not_legal,72.27,74.66
Reincarnation,leg,Legends,not_legal,2.4,4.51
Relic Barrier,leg,Legends,legal,6.52,10.19
Reset,leg,Legends,not_legal,27.23,19.97
Revelation,leg,Legends,not_legal,17.97,32.98
Reverberation,leg,Legends,not_legal,11.99,11.89
Ring of Immortals,leg,Legends,not_legal,24.99,23.24
Rohgahh of Kher Keep,leg,Legends,not_legal,34.55,39.67
Rubinia Soulsinger,leg,Legends,not_legal,17.38,17.92
Sentinel,leg,Legends,not_legal,15.99,10.75
Serpent Generator,leg,Legends,not_legal,12.99,8.84
Sol'kanar the Swamp King,leg,Legends,legal,32.26,38.36
Spectral Cloak,leg,Legends,not_legal,2.79,3.25
Spinal Villain,leg,Legends,not_legal,29.99,28.84
Spirit Link,leg,Legends,legal,15.1,14.97
Spiritual Sanctuary,leg,Legends,not_legal,15.91,15.71
Stangg,leg,Legends,not_legal,16.48,12.46
Storm Seeker,leg,Legends,not_legal,7.49,8.24
Storm World,leg,Legends,not_legal,36.36,30.15
Sunastian Falconer,leg,Legends,not_legal,2.49,2.55
Sword of the Ages,leg,Legends,not_legal,54.99,47.99
Sylvan Library,leg,Legends,not_legal,109.99,107.6
Sylvan Paradise,leg,Legends,not_legal,1.75,4.41
Telekinesis,leg,Legends,not_legal,49.74,34.53
Teleport,leg,Legends,not_legal,12.81,19.27
Tempest Efreet,leg,Legends,not_legal,21.71,14.8
Tetsuo Umezawa,leg,Legends,not_legal,70.8,39.99
The Abyss,leg,Legends,not_legal,949.99,709.25
The Lady of the Mountain,leg,Legends,not_legal,1.99,2.51
The Tabernacle at Pendrell Vale,leg,Legends,not_legal,1645.83,1865.0
The Wretched,leg,Legends,not_legal,15.99,14.68
Thunder Spirit,leg,Legends,not_legal,155.5,119.83
Time Elemental,leg,Legends,not_legal,29.99,46.32
Tolaria,leg,Legends,not_legal,3.49,3.65
Touch of Darkness,leg,Legends,not_legal,3.69,5.42
Triassic Egg,leg,Legends,not_legal,15.59,17.36
Tuknir Deathlock,leg,Legends,not_legal,16.99,15.96
Typhoon,leg,Legends,not_legal,18.26,19.69
Underworld Dreams,leg,Legends,legal,79.99,82.64
Untamed Wilds,leg,Legends,not_legal,1.09,4.02
Urborg,leg,Legends,not_legal,11.18,18.8
Ur-Drago,leg,Legends,not_legal,17.99,20.68
Vaevictis Asmadi,leg,Legends,not_legal,23.52,40.22
Voodoo Doll,leg,Legends,not_legal,9.32,9.03
Wall of Light,leg,Legends,not_legal,3.59,6.0
Wall of Opposition,leg,Legends,not_legal,11.49,7.78
Whirling Dervish,leg,Legends,legal,8.99,9.65
Willow Satyr,leg,Legends,not_legal,55.13,48.22
Winds of Change,leg,Legends,not_legal,20.25,19.82
Winter Blast,leg,Legends,not_legal,15.49,18.73
Wood Elemental,leg,Legends,not_legal,16.99,15.34
Xira Arien,leg,Legends,not_legal,20.99,28.15
Ankh of Mishra,3ed,Revised Edition,not_legal,2.38,2.22
Armageddon,3ed,Revised Edition,not_legal,4.8,4.5
Badlands,3ed,Revised Edition,not_legal,268.07,178.11
Bad Moon,3ed,Revised Edition,legal,2.6,2.94
Balance,3ed,Revised Edition,not_legal,2.49,2.63
Bayou,3ed,Revised Edition,not_legal,309.99,185.74
Birds of Paradise,3ed,Revised Edition,legal,13.99,9.2
Braingeyser,3ed,Revised Edition,not_legal,12.99,10.37
Contract from Below,3ed,Revised Edition,not_legal,2.79,3.61
Copy Artifact,3ed,Revised Edition,not_legal,29.99,21.43
Counterspell,3ed,Revised Edition,not_legal,2.63,2.91
Crusade,3ed,Revised Edition,not_legal,2.84,4.88
Demonic Hordes,3ed,Revised Edition,not_legal,4.99,3.15
Demonic Tutor,3ed,Revised Edition,not_legal,41.57,23.14
Earthquake,3ed,Revised Edition,legal,1.33,3.51
Elvish Archers,3ed,Revised Edition,not_legal,1.1,3.39
Fastbond,3ed,Revised Edition,not_legal,10.99,10.03
Fork,3ed,Revised Edition,not_legal,21.53,16.17
Gaea's Liege,3ed,Revised Edition,legal,2.29,2.23
Granite Gargoyle,3ed,Revised Edition,not_legal,1.95,5.32
Howling Mine,3ed,Revised Edition,legal,6.49,7.46
Hurkyl's Recall,3ed,Revised Edition,legal,3.49,3.3
Ivory Tower,3ed,Revised Edition,not_legal,2.71,2.73
Jayemdae Tome,3ed,Revised Edition,legal,2.18,6.64
Lightning Bolt,3ed,Revised Edition,legal,3.18,2.81
Lord of Atlantis,3ed,Revised Edition,legal,7.94,5.5
Mana Flare,3ed,Revised Edition,not_legal,3.49,2.6
Mana Vault,3ed,Revised Edition,not_legal,27.45,20.6
Meekstone,3ed,Revised Edition,not_legal,7.46,5.35
Mind Twist,3ed,Revised Edition,not_legal,4.81,5.78
Nether Shadow,3ed,Revised Edition,not_legal,1.49,2.34
Nevinyrral's Disk,3ed,Revised Edition,not_legal,5.76,6.33
Nightmare,3ed,Revised Edition,legal,3.49,3.88
Plateau,3ed,Revised Edition,not_legal,139.99,97.06
Rock Hydra,3ed,Revised Edition,not_legal,2.49,4.0
Royal Assassin,3ed,Revised Edition,legal,5.97,7.07
Savannah,3ed,Revised Edition,not_legal,174.99,121.28
Savannah Lions,3ed,Revised Edition,legal,5.13,6.58
Scrubland,3ed,Revised Edition,not_legal,199.99,127.48
Sedge Troll,3ed,Revised Edition,not_legal,6.33,5.62
Serendib Efreet,3ed,Revised Edition,not_legal,8.49,9.02
Shivan Dragon,3ed,Revised Edition,legal,11.1,11.03
Sol Ring,3ed,Revised Edition,not_legal,9.05,4.98
Stasis,3ed,Revised Edition,not_legal,5.07,9.37
Taiga,3ed,Revised Edition,not_legal,188.16,118.15
The Rack,3ed,Revised Edition,legal,1.61,2.08
Tropical Island,3ed,Revised Edition,not_legal,339.41,226.72
Tundra,3ed,Revised Edition,not_legal,319.99,221.06
Underground Sea,3ed,Revised Edition,not_legal,667.1,431.37
Vesuvan Doppelganger,3ed,Revised Edition,not_legal,14.99,10.37
Volcanic Island,3ed,Revised Edition,not_legal,518.08,332.26
Wheel of Fortune,3ed,Revised Edition,not_legal,105.07,57.13
Will-o'-the-Wisp,3ed,Revised Edition,legal,2.56,3.83
Winter Orb,3ed,Revised Edition,not_legal,5.11,5.61
Wrath of God,3ed,Revised Edition,legal,8.23,6.29
Zombie Master,3ed,Revised Edition,not_legal,3.72,2.79
Argivian Archaeologist,atq,Antiquities,not_legal,97.27,70.4
Argothian Pixies,atq,Antiquities,not_legal,1.99,2.45
Ashnod's Altar,atq,Antiquities,not_legal,13.99,9.89
Atog,atq,Antiquities,legal,3.49,3.34
Bronze Tablet,atq,Antiquities,not_legal,9.15,8.91
Candelabra of Tawnos,atq,Antiquities,not_legal,399.99,750.0
Citanul Druid,atq,Antiquities,not_legal,10.09,8.05
Clockwork Avian,atq,Antiquities,not_legal,14.99,11.15
Colossus of Sardia,atq,Antiquities,legal,21.99,17.72
Coral Helm,atq,Antiquities,not_legal,7.34,8.73
Damping Field,atq,Antiquities,not_legal,9.99,7.46
Detonate,atq,Antiquities,legal,5.49,5.29
Energy Flux,atq,Antiquities,not_legal,8.93,7.89
Feldon's Cane,atq,Antiquities,legal,5.66,2.68
Gaea's Avenger,atq,Antiquities,not_legal,34.99,27.0
Gate to Phyrexia,atq,Antiquities,not_legal,37.99,24.27
Golgothian Sylex,atq,Antiquities,not_legal,20.99,16.9
Haunting Wind,atq,Antiquities,not_legal,6.99,7.16
Hurkyl's Recall,atq,Antiquities,legal,52.76,82.91
Ivory Tower,atq,Antiquities,not_legal,19.99,13.44
Jalum Tome,atq,Antiquities,not_legal,8.99,10.8
Martyrs of Korlis,atq,Antiquities,not_legal,4.49,3.68
Mightstone,atq,Antiquities,not_legal,5.49,5.88
Millstone,atq,Antiquities,legal,8.49,5.27
Mishra's Factory,atq,Antiquities,not_legal,60.56,62.16
Mishra's War Machine,atq,Antiquities,not_legal,9.99,6.67
Mishra's Workshop,atq,Antiquities,not_legal,1500.0,1366.33
Obelisk of Undoing,atq,Antiquities,not_legal,8.99,8.62
Ornithopter,atq,Antiquities,legal,2.79,2.17
Power Artifact,atq,Antiquities,not_legal,135.46,103.93
Powerleech,atq,Antiquities,not_legal,5.99,6.92
Shapeshifter,atq,Antiquities,not_legal,15.91,14.8
Shatterstorm,atq,Antiquities,legal,21.53,22.43
Strip Mine,atq,Antiquities,not_legal,64.99,60.55
Su-Chi,atq,Antiquities,not_legal,58.83,62.81
Tawnos's Coffin,atq,Antiquities,not_legal,94.99,88.49
Tetravus,atq,Antiquities,not_legal,22.24,22.12
The Rack,atq,Antiquities,legal,12.57,10.15
Titania's Song,atq,Antiquities,not_legal,3.98,6.55
Transmute Artifact,atq,Antiquities,not_legal,161.53,141.88
Triskelion,atq,Antiquities,legal,43.91,42.79
Urza's Avenger,atq,Antiquities,not_legal,9.49,14.73
Urza's Mine,atq,Antiquities,legal,8.99,6.13
Urza's Miter,atq,Antiquities,not_legal,19.99,15.61
Urza's Power Plant,atq,Antiquities,legal,7.99,5.18
Urza's Tower,atq,Antiquities,legal,14.02,11.39
Weakstone,atq,Antiquities,not_legal,3.99,5.56
Yawgmoth Demon,atq,Antiquities,legal,12.1,13.19
Abu Ja'far,arn,Arabian Nights,not_legal,14.99,15.58
Aladdin,arn,Arabian Nights,not_legal,45.0,35.43
Aladdin's Lamp,arn,Arabian Nights,not_legal,27.5,18.41
Aladdin's Ring,arn,Arabian Nights,legal,23.99,20.07
Ali Baba,arn,Arabian Nights,not_legal,9.49,10.24
Ali from Cairo,arn,Arabian Nights,not_legal,249.99,204.66
Army of Allah,arn,Arabian Nights,not_legal,7.7,9.49
Bazaar of Baghdad,arn,Arabian Nights,not_legal,1283.99,779.24
Bird Maiden,arn,Arabian Nights,not_legal,2.73,2.25
Bottle of Suleiman,arn,Arabian Nights,not_legal,21.99,16.99
Brass Man,arn,Arabian Nights,not_legal,14.99,12.78
City in a Bottle,arn,Arabian Nights,not_legal,225.0,263.25
City of Brass,arn,Arabian Nights,legal,345.0,282.95
Cuombajj Witches,arn,Arabian Nights,not_legal,7.78,8.04
Cyclone,arn,Arabian Nights,not_legal,13.99,8.28
Dancing Scimitar,arn,Arabian Nights,legal,22.99,22.33
Desert,arn,Arabian Nights,legal,2.49,2.04
Desert Twister,arn,Arabian Nights,not_legal,23.78,12.79
Diamond Valley,arn,Arabian Nights,not_legal,404.99,293.85
Drop of Honey,arn,Arabian Nights,not_legal,499.99,572.86
Ebony Horse,arn,Arabian Nights,not_legal,14.99,14.13
Elephant Graveyard,arn,Arabian Nights,not_legal,139.99,100.48
El-Hajjâj,arn,Arabian Nights,not_legal,18.21,12.82
Erg Raiders,arn,Arabian Nights,not_legal,2.79,2.23
Erhnam Djinn,arn,Arabian Nights,not_legal,230.66,219.95
Eye for an Eye,arn,Arabian Nights,not_legal,14.21,7.69
Fishliver Oil,arn,Arabian Nights,legal,1.79,2.11
Flying Carpet,arn,Arabian Nights,legal,21.99,11.36
Flying Men,arn,Arabian Nights,legal,12.02,14.33
Ghazbán Ogre,arn,Arabian Nights,not_legal,2.28,2.02
Giant Tortoise,arn,Arabian Nights,not_legal,1.34,2.65
Guardian Beast,arn,Arabian Nights,not_legal,299.59,342.6
Ifh-Bíff Efreet,arn,Arabian Nights,not_legal,112.74,85.89
Island Fish Jasconius,arn,Arabian Nights,not_legal,18.78,12.84
Island of Wak-Wak,arn,Arabian Nights,not_legal,149.99,62.0
Jandor's Ring,arn,Arabian Nights,not_legal,20.3,11.96
Jandor's Saddlebags,arn,Arabian Nights,not_legal,25.99,21.56
Jeweled Bird,arn,Arabian Nights,not_legal,9.75,10.2
Jihad,arn,Arabian Nights,not_legal,159.21,172.38
Junún Efreet,arn,Arabian Nights,not_legal,49.99,34.75
Juzám Djinn,arn,Arabian Nights,not_legal,1250.0,1017.8
Khabál Ghoul,arn,Arabian Nights,not_legal,74.99,43.3
King Suleiman,arn,Arabian Nights,not_legal,179.39,119.28
Kird Ape,arn,Arabian Nights,legal,9.99,8.42
Library of Alexandria,arn,Arabian Nights,not_legal,1050.01,909.62
Magnetic Mountain,arn,Arabian Nights,not_legal,9.05,4.95
Merchant Ship,arn,Arabian Nights,not_legal,21.99,18.32
Mijae Djinn,arn,Arabian Nights,not_legal,42.49,21.18
Moorish Cavalry,arn,Arabian Nights,legal,2.29,2.38
Mountain,arn,Arabian Nights,legal,138.27,100.0
Oasis,arn,Arabian Nights,not_legal,13.99,6.73
Old Man of the Sea,arn,Arabian Nights,not_legal,195.61,149.75
Oubliette,arn,Arabian Nights,not_legal,28.99,29.79
Piety,arn,Arabian Nights,not_legal,1.49,2.2
Pyramids,arn,Arabian Nights,not_legal,49.99,47.07
Repentant Blacksmith,arn,Arabian Nights,not_legal,24.99,19.77
Ring of Ma'rûf,arn,Arabian Nights,not_legal,104.99,47.22
Rukh Egg,arn,Arabian Nights,legal,15.08,8.8
Sandals of Abdallah,arn,Arabian Nights,not_legal,16.99,16.51
Serendib Djinn,arn,Arabian Nights,not_legal,156.69,124.74
Serendib Efreet,arn,Arabian Nights,not_legal,343.64,517.5
Shahrazad,arn,Arabian Nights,not_legal,349.99,231.39
Sindbad,arn,Arabian Nights,legal,26.48,20.12
Singing Tree,arn,Arabian Nights,not_legal,91.63,54.59
Sorceress Queen,arn,Arabian Nights,not_legal,39.99,22.32
Stone-Throwing Devils,arn,Arabian Nights,not_legal,9.72,15.36
Unstable Mutation,arn,Arabian Nights,legal,3.99,4.91
War Elephant,arn,Arabian Nights,not_legal,2.33,3.84
Wyluli Wolf,arn,Arabian Nights,not_legal,1.99,4.33
Ydwen Efreet,arn,Arabian Nights,not_legal,67.04,58.37
Ancestral Recall,2ed,Unlimited Edition,not_legal,2052.61,1742.55
Animate Dead,2ed,Unlimited Edition,not_legal,8.54,13.49
Animate Wall,2ed,Unlimited Edition,not_legal,8.3,5.0
Ankh of Mishra,2ed,Unlimited Edition,not_legal,34.12,44.36
Armageddon,2ed,Unlimited Edition,not_legal,76.56,78.03
Aspect of Wolf,2ed,Unlimited Edition,not_legal,15.37,14.19
Badlands,2ed,Unlimited Edition,not_legal,299.97,531.0
Bad Moon,2ed,Unlimited Edition,legal,32.24,33.74
Balance,2ed,Unlimited Edition,not_legal,45.1,37.88
Basalt Monolith,2ed,Unlimited Edition,not_legal,9.07,6.92
Bayou,2ed,Unlimited Edition,not_legal,400.0,487.5
Berserk,2ed,Unlimited Edition,not_legal,65.31,54.68
Birds of Paradise,2ed,Unlimited Edition,legal,121.0,237.68
Black Knight,2ed,Unlimited Edition,legal,13.95,20.97
Black Lotus,2ed,Unlimited Edition,not_legal,3999.0,6141.3
Black Vise,2ed,Unlimited Edition,not_legal,17.67,15.33
Blaze of Glory,2ed,Unlimited Edition,not_legal,50.29,46.0
Blessing,2ed,Unlimited Edition,legal,10.86,6.67
Braingeyser,2ed,Unlimited Edition,not_legal,66.29,98.85
Channel,2ed,Unlimited Edition,not_legal,2.38,4.3
Chaoslace,2ed,Unlimited Edition,not_legal,3.43,5.44
Chaos Orb,2ed,Unlimited Edition,not_legal,624.5,862.8
Clockwork Beast,2ed,Unlimited Edition,not_legal,8.34,4.76
Clone,2ed,Unlimited Edition,legal,5.54,3.63
Cockatrice,2ed,Unlimited Edition,legal,14.0,12.85
Contract from Below,2ed,Unlimited Edition,not_legal,41.39,21.5
Control Magic,2ed,Unlimited Edition,not_legal,8.81,18.1
Copper Tablet,2ed,Unlimited Edition,not_legal,16.41,18.19
Copy Artifact,2ed,Unlimited Edition,not_legal,84.23,129.99
Counterspell,2ed,Unlimited Edition,not_legal,31.07,18.63
Crusade,2ed,Unlimited Edition,not_legal,58.16,56.9
Cyclopean Tomb,2ed,Unlimited Edition,not_legal,116.63,128.97
Darkpact,2ed,Unlimited Edition,not_legal,18.66,13.35
Dark Ritual,2ed,Unlimited Edition,not_legal,4.97,8.98
Deathlace,2ed,Unlimited Edition,not_legal,5.81,5.39
Demonic Attorney,2ed,Unlimited Edition,not_legal,19.0,21.62
Demonic Hordes,2ed,Unlimited Edition,not_legal,59.5,20.83
Demonic Tutor,2ed,Unlimited Edition,not_legal,71.9,45.9
Dingus Egg,2ed,Unlimited Edition,legal,10.29,6.8
Disenchant,2ed,Unlimited Edition,legal,4.87,4.82
Disrupting Scepter,2ed,Unlimited Edition,legal,40.98,38.78
Dragon Whelp,2ed,Unlimited Edition,legal,4.81,3.46
Drain Power,2ed,Unlimited Edition,not_legal,19.95,7.28
Earthquake,2ed,Unlimited Edition,legal,37.63,47.49
Elvish Archers,2ed,Unlimited Edition,not_legal,27.93,29.52
Evil Presence,2ed,Unlimited Edition,legal,1.25,2.08
Farmstead,2ed,Unlimited Edition,not_legal,9.67,8.48
Fastbond,2ed,Unlimited Edition,not_legal,63.2,69.01
Fireball,2ed,Unlimited Edition,legal,2.35,3.28
Forcefield,2ed,Unlimited Edition,not_legal,414.75,314.75
Force of Nature,2ed,Unlimited Edition,legal,89.99,50.0
Fork,2ed,Unlimited Edition,not_legal,100.94,90.58
Fungusaur,2ed,Unlimited Edition,legal,12.0,8.67
Gaea's Liege,2ed,Unlimited Edition,legal,10.3,13.82
Gauntlet of Might,2ed,Unlimited Edition,not_legal,298.86,410.09
Gloom,2ed,Unlimited Edition,not_legal,12.23,7.25
Goblin Balloon Brigade,2ed,Unlimited Edition,legal,10.41,10.59
Goblin King,2ed,Unlimited Edition,legal,52.49,74.5
Granite Gargoyle,2ed,Unlimited Edition,not_legal,20.38,39.0
Helm of Chatzuk,2ed,Unlimited Edition,not_legal,6.81,4.12
Howling Mine,2ed,Unlimited Edition,legal,42.0,120.99
Hurricane,2ed,Unlimited Edition,legal,2.0,5.19
Hypnotic Specter,2ed,Unlimited Edition,legal,17.69,17.41
Ice Storm,2ed,Unlimited Edition,not_legal,26.45,32.85
Icy Manipulator,2ed,Unlimited Edition,legal,69.05,62.88
Illusionary Mask,2ed,Unlimited Edition,not_legal,145.0,103.3
Island,2ed,Unlimited Edition,legal,2.2,2.48
Island Sanctuary,2ed,Unlimited Edition,not_legal,16.17,14.0
Jade Monolith,2ed,Unlimited Edition,not_legal,7.87,7.24
Jade Statue,2ed,Unlimited Edition,legal,5.09,3.27
Jayemdae Tome,2ed,Unlimited Edition,legal,64.72,87.0
Juggernaut,2ed,Unlimited Edition,legal,7.52,10.45
Kormus Bell,2ed,Unlimited Edition,not_legal,22.98,31.42
Kudzu,2ed,Unlimited Edition,not_legal,16.99,12.99
Library of Leng,2ed,Unlimited Edition,not_legal,6.94,6.82
Lich,2ed,Unlimited Edition,not_legal,86.6,85.99
Lifelace,2ed,Unlimited Edition,not_legal,5.72,3.73
Lightning Bolt,2ed,Unlimited Edition,legal,17.44,12.44
Living Artifact,2ed,Unlimited Edition,not_legal,5.18,5.68
Living Lands,2ed,Unlimited Edition,not_legal,9.74,4.24
Llanowar Elves,2ed,Unlimited Edition,legal,7.53,15.4
Lord of Atlantis,2ed,Unlimited Edition,legal,38.37,36.74
Lord of the Pit,2ed,Unlimited Edition,legal,29.99,18.72
Magical Hack,2ed,Unlimited Edition,not_legal,19.95,4.94
Mahamoti Djinn,2ed,Unlimited Edition,legal,58.16,13.0
Manabarbs,2ed,Unlimited Edition,legal,13.69,26.13
Mana Flare,2ed,Unlimited Edition,not_legal,34.49,32.99
Mana Short,2ed,Unlimited Edition,not_legal,16.65,17.86
Mana Vault,2ed,Unlimited Edition,not_legal,94.0,108.44
Meekstone,2ed,Unlimited Edition,not_legal,67.5,24.66
Mind Twist,2ed,Unlimited Edition,not_legal,59.19,61.22
Mox Emerald,2ed,Unlimited Edition,not_legal,899.99,1401.13
Mox Jet,2ed,Unlimited Edition,not_legal,3199.95,1758.21
Mox Pearl,2ed,Unlimited Edition,not_legal,1249.01,1577.76
Mox Ruby,2ed,Unlimited Edition,not_legal,2300.0,1265.05
Mox Sapphire,2ed,Unlimited Edition,not_legal,1199.99,1975.02
Natural Selection,2ed,Unlimited Edition,not_legal,115.0,51.06
Nether Shadow,2ed,Unlimited Edition,not_legal,22.2,11.37
Nevinyrral's Disk,2ed,Unlimited Edition,not_legal,65.47,154.38
Nightmare,2ed,Unlimited Edition,legal,50.35,42.47
Northern Paladin,2ed,Unlimited Edition,not_legal,14.98,12.72
Personal Incarnation,2ed,Unlimited Edition,not_legal,1.99,10.98
Pirate Ship,2ed,Unlimited Edition,legal,10.67,7.24
Plateau,2ed,Unlimited Edition,not_legal,500.0,220.0
Power Surge,2ed,Unlimited Edition,not_legal,13.5,7.1
Psionic Blast,2ed,Unlimited Edition,legal,29.75,34.85
Purelace,2ed,Unlimited Edition,not_legal,3.98,5.85
